timestamp,lot_number,product_id,dimension,spec_lower,spec_upper,result,defect_type
2024-01-05 15:01:00,LOT-0112,PROD-C,50.251,49.5,50.5,OK,
2024-01-05 15:02:00,LOT-0112,PROD-C,49.599,49.5,50.5,OK,
2024-01-05 15:03:00,LOT-0112,PROD-B,19.988,19.8,20.2,OK,
2024-01-05 15:04:00,LOT-0112,PROD-C,50.007,49.5,50.5,OK,
2024-01-05 15:05:00,LOT-0112,PROD-A,9.991,9.9,10.1,OK,
2024-01-05 15:06:00,LOT-0112,PROD-A,9.961,9.9,10.1,OK,
2024-01-05 15:07:00,LOT-0112,PROD-C,50.025,49.5,50.5,OK,
2024-01-05 15:08:00,LOT-0112,PROD-A,9.999,9.9,10.1,OK,
2024-01-05 15:09:00,LOT-0112,PROD-C,49.732,49.5,50.5,OK,
2024-01-05 15:10:00,LOT-0112,PROD-C,49.823,49.5,50.5,OK,
2024-01-05 15:11:00,LOT-0112,PROD-A,10.049,9.9,10.1,OK,
2024-01-05 15:12:00,LOT-0112,PROD-C,49.923,49.5,50.5,OK,
2024-01-05 15:13:00,LOT-0112,PROD-B,19.938,19.8,20.2,OK,
2024-01-05 15:14:00,LOT-0112,PROD-C,49.911,49.5,50.5,OK,
2024-01-05 15:15:00,LOT-0112,PROD-C,49.939,49.5,50.5,OK,
2024-01-05 15:16:00,LOT-0112,PROD-C,49.806,49.5,50.5,OK,
2024-01-05 15:17:00,LOT-0112,PROD-A,9.989,9.9,10.1,OK,
2024-01-05 15:18:00,LOT-0112,PROD-C,49.701,49.5,50.5,OK,
2024-01-05 15:19:00,LOT-0112,PROD-A,9.967,9.9,10.1,OK,
2024-01-05 15:20:00,LOT-0112,PROD-C,50.117,49.5,50.5,OK,
2024-01-05 15:21:00,LOT-0112,PROD-B,19.914,19.8,20.2,OK,
2024-01-05 15:22:00,LOT-0112,PROD-C,49.957,49.5,50.5,OK,
2024-01-05 15:23:00,LOT-0112,PROD-B,19.915,19.8,20.2,OK,
2024-01-05 15:24:00,LOT-0112,PROD-B,20.137,19.8,20.2,OK,
2024-01-05 15:25:00,LOT-0112,PROD-B,20.041,19.8,20.2,OK,
2024-01-05 15:26:00,LOT-0112,PROD-A,10.012,9.9,10.1,OK,
2024-01-05 15:27:00,LOT-0112,PROD-A,10.067,9.9,10.1,OK,
2024-01-05 15:28:00,LOT-0112,PROD-A,10.015,9.9,10.1,OK,
2024-01-05 15:29:00,LOT-0112,PROD-A,9.977,9.9,10.1,OK,
2024-01-05 15:30:00,LOT-0112,PROD-C,50.079,49.5,50.5,OK,
2024-01-05 15:31:00,LOT-0112,PROD-B,20.071,19.8,20.2,OK,
2024-01-05 15:32:00,LOT-0112,PROD-B,19.904,19.8,20.2,OK,
2024-01-05 15:33:00,LOT-0112,PROD-C,50.04,49.5,50.5,OK,
2024-01-05 15:34:00,LOT-0112,PROD-C,50.336,49.5,50.5,OK,
2024-01-05 15:35:00,LOT-0112,PROD-A,9.993,9.9,10.1,OK,
2024-01-05 15:36:00,LOT-0112,PROD-B,20.047,19.8,20.2,OK,
2024-01-05 15:37:00,LOT-0112,PROD-C,49.781,49.5,50.5,OK,
2024-01-05 15:38:00,LOT-0112,PROD-B,20.09,19.8,20.2,OK,
2024-01-05 15:39:00,LOT-0112,PROD-A,9.989,9.9,10.1,OK,
2024-01-05 15:40:00,LOT-0112,PROD-B,19.939,19.8,20.2,OK,
2024-01-05 15:41:00,LOT-0112,PROD-C,50.122,49.5,50.5,OK,
2024-01-05 15:42:00,LOT-0112,PROD-A,10.009,9.9,10.1,OK,
2024-01-05 15:43:00,LOT-0112,PROD-C,49.973,49.5,50.5,OK,
2024-01-05 15:44:00,LOT-0112,PROD-C,50.101,49.5,50.5,OK,
2024-01-05 15:45:00,LOT-0112,PROD-C,49.948,49.5,50.5,OK,
2024-01-05 15:46:00,LOT-0112,PROD-C,49.974,49.5,50.5,OK,
2024-01-05 16:00:00,LOT-0113,PROD-B,19.893,19.8,20.2,OK,
2024-01-05 16:01:00,LOT-0113,PROD-A,10.071,9.9,10.1,OK,
2024-01-05 16:02:00,LOT-0113,PROD-C,49.689,49.5,50.5,OK,
2024-01-05 16:03:00,LOT-0113,PROD-B,19.887,19.8,20.2,OK,
2024-01-05 16:04:00,LOT-0113,PROD-A,9.993,9.9,10.1,OK,
2024-01-05 16:05:00,LOT-0113,PROD-B,19.949,19.8,20.2,OK,
2024-01-05 16:06:00,LOT-0113,PROD-A,9.996,9.9,10.1,OK,
2024-01-05 16:07:00,LOT-0113,PROD-C,49.818,49.5,50.5,OK,
2024-01-05 16:08:00,LOT-0113,PROD-B,19.886,19.8,20.2,OK,
2024-01-05 16:09:00,LOT-0113,PROD-C,50.283,49.5,50.5,OK,
2024-01-05 16:10:00,LOT-0113,PROD-B,19.96,19.8,20.2,OK,
2024-01-05 16:11:00,LOT-0113,PROD-A,9.947,9.9,10.1,OK,
2024-01-05 16:12:00,LOT-0113,PROD-C,50.183,49.5,50.5,OK,
2024-01-05 16:13:00,LOT-0113,PROD-A,9.974,9.9,10.1,OK,
2024-01-05 16:14:00,LOT-0113,PROD-C,49.793,49.5,50.5,OK,
2024-01-05 16:15:00,LOT-0113,PROD-B,20.011,19.8,20.2,OK,
2024-01-05 16:16:00,LOT-0113,PROD-C,50.159,49.5,50.5,OK,
2024-01-05 16:17:00,LOT-0113,PROD-A,10.066,9.9,10.1,OK,
2024-01-05 16:18:00,LOT-0113,PROD-B,20.095,19.8,20.2,OK,
2024-01-05 16:19:00,LOT-0113,PROD-C,49.917,49.5,50.5,OK,
2024-01-05 16:20:00,LOT-0113,PROD-B,20.007,19.8,20.2,OK,
2024-01-05 16:21:00,LOT-0113,PROD-A,9.967,9.9,10.1,OK,
2024-01-05 16:22:00,LOT-0113,PROD-A,9.928,9.9,10.1,OK,
2024-01-05 16:23:00,LOT-0113,PROD-A,9.979,9.9,10.1,OK,
2024-01-05 16:24:00,LOT-0113,PROD-C,49.923,49.5,50.5,OK,
2024-01-05 16:25:00,LOT-0113,PROD-B,19.851,19.8,20.2,OK,
2024-01-05 16:26:00,LOT-0113,PROD-A,9.977,9.9,10.1,OK,
2024-01-05 16:27:00,LOT-0113,PROD-A,9.949,9.9,10.1,OK,
2024-01-05 16:28:00,LOT-0113,PROD-A,10.004,9.9,10.1,OK,
2024-01-05 16:29:00,LOT-0113,PROD-B,19.974,19.8,20.2,OK,
2024-01-05 16:30:00,LOT-0113,PROD-A,10.038,9.9,10.1,OK,
2024-01-05 16:31:00,LOT-0113,PROD-B,19.952,19.8,20.2,OK,
2024-01-05 16:32:00,LOT-0113,PROD-B,20.029,19.8,20.2,OK,
2024-01-05 16:33:00,LOT-0113,PROD-A,10.065,9.9,10.1,OK,
2024-01-05 16:34:00,LOT-0113,PROD-A,9.985,9.9,10.1,OK,
2024-01-05 16:35:00,LOT-0113,PROD-C,50.171,49.5,50.5,OK,
2024-01-05 16:36:00,LOT-0113,PROD-C,49.95,49.5,50.5,OK,
2024-01-05 16:37:00,LOT-0113,PROD-B,19.981,19.8,20.2,OK,
2024-01-05 16:38:00,LOT-0113,PROD-C,49.979,49.5,50.5,OK,
2024-01-05 16:39:00,LOT-0113,PROD-C,50.069,49.5,50.5,OK,
2024-01-05 16:40:00,LOT-0113,PROD-C,50.045,49.5,50.5,OK,
2024-01-05 16:41:00,LOT-0113,PROD-C,49.786,49.5,50.5,OK,
2024-01-05 16:42:00,LOT-0113,PROD-B,19.994,19.8,20.2,OK,
2024-01-05 16:43:00,LOT-0113,PROD-B,20.115,19.8,20.2,OK,
2024-01-05 16:44:00,LOT-0113,PROD-C,50.023,49.5,50.5,OK,
2024-01-05 16:45:00,LOT-0113,PROD-A,10.03,9.9,10.1,OK,
2024-01-05 16:46:00,LOT-0113,PROD-A,9.995,9.9,10.1,OK,
2024-01-05 16:47:00,LOT-0113,PROD-A,9.963,9.9,10.1,OK,
2024-01-05 16:48:00,LOT-0113,PROD-A,9.959,9.9,10.1,OK,
2024-01-05 16:49:00,LOT-0113,PROD-A,9.997,9.9,10.1,OK,
2024-01-05 16:50:00,LOT-0113,PROD-B,20.042,19.8,20.2,OK,
2024-01-05 16:51:00,LOT-0113,PROD-A,10.002,9.9,10.1,OK,
2024-01-05 16:52:00,LOT-0113,PROD-B,19.982,19.8,20.2,OK,
2024-01-05 16:53:00,LOT-0113,PROD-C,50.146,49.5,50.5,OK,
2024-01-05 16:54:00,LOT-0113,PROD-B,19.985,19.8,20.2,OK,
2024-01-05 16:55:00,LOT-0113,PROD-B,19.959,19.8,20.2,OK,
2024-01-05 16:56:00,LOT-0113,PROD-A,9.989,9.9,10.1,OK,
2024-01-05 16:57:00,LOT-0113,PROD-B,20.066,19.8,20.2,OK,
2024-01-05 17:00:00,LOT-0114,PROD-A,9.977,9.9,10.1,OK,
2024-01-05 17:01:00,LOT-0114,PROD-A,9.982,9.9,10.1,OK,
2024-01-05 17:02:00,LOT-0114,PROD-B,19.999,19.8,20.2,OK,
2024-01-05 17:03:00,LOT-0114,PROD-A,10.022,9.9,10.1,OK,
2024-01-05 17:04:00,LOT-0114,PROD-A,9.969,9.9,10.1,OK,
2024-01-05 17:05:00,LOT-0114,PROD-C,50.062,49.5,50.5,OK,
2024-01-05 17:06:00,LOT-0114,PROD-B,19.94,19.8,20.2,OK,
2024-01-05 17:07:00,LOT-0114,PROD-C,49.864,49.5,50.5,OK,
2024-01-05 17:08:00,LOT-0114,PROD-C,50.268,49.5,50.5,OK,
2024-01-05 17:09:00,LOT-0114,PROD-B,19.992,19.8,20.2,OK,
2024-01-05 17:10:00,LOT-0114,PROD-A,10.034,9.9,10.1,OK,
2024-01-05 17:11:00,LOT-0114,PROD-C,49.847,49.5,50.5,OK,
2024-01-05 17:12:00,LOT-0114,PROD-C,49.977,49.5,50.5,OK,
2024-01-05 17:13:00,LOT-0114,PROD-A,9.953,9.9,10.1,OK,
2024-01-05 17:14:00,LOT-0114,PROD-B,20.107,19.8,20.2,OK,
2024-01-05 17:15:00,LOT-0114,PROD-B,20.019,19.8,20.2,OK,
2024-01-05 17:16:00,LOT-0114,PROD-C,49.86,49.5,50.5,OK,
2024-01-05 17:17:00,LOT-0114,PROD-B,19.975,19.8,20.2,OK,
2024-01-05 17:18:00,LOT-0114,PROD-B,19.926,19.8,20.2,OK,
2024-01-05 17:19:00,LOT-0114,PROD-A,10.009,9.9,10.1,OK,
2024-01-05 17:20:00,LOT-0114,PROD-A,10.042,9.9,10.1,OK,
2024-01-05 17:21:00,LOT-0114,PROD-A,10.018,9.9,10.1,OK,
2024-01-05 17:22:00,LOT-0114,PROD-B,20.045,19.8,20.2,OK,
2024-01-05 17:23:00,LOT-0114,PROD-C,50.048,49.5,50.5,OK,
2024-01-05 17:24:00,LOT-0114,PROD-C,49.644,49.5,50.5,OK,
2024-01-05 17:25:00,LOT-0114,PROD-B,20.02,19.8,20.2,OK,
2024-01-05 17:26:00,LOT-0114,PROD-B,19.974,19.8,20.2,OK,
2024-01-05 17:27:00,LOT-0114,PROD-B,20.017,19.8,20.2,OK,
2024-01-05 17:28:00,LOT-0114,PROD-C,49.901,49.5,50.5,OK,
2024-01-05 17:29:00,LOT-0114,PROD-B,20.097,19.8,20.2,OK,
2024-01-05 17:30:00,LOT-0114,PROD-B,20.085,19.8,20.2,OK,
2024-01-05 17:31:00,LOT-0114,PROD-A,9.95,9.9,10.1,OK,
2024-01-05 17:32:00,LOT-0114,PROD-C,50.105,49.5,50.5,OK,
2024-01-05 17:33:00,LOT-0114,PROD-C,49.909,49.5,50.5,OK,
2024-01-05 17:34:00,LOT-0114,PROD-A,10.059,9.9,10.1,OK,
2024-01-05 17:35:00,LOT-0114,PROD-A,10.006,9.9,10.1,OK,
2024-01-05 17:36:00,LOT-0114,PROD-C,49.941,49.5,50.5,OK,
2024-01-05 17:37:00,LOT-0114,PROD-A,9.984,9.9,10.1,OK,
2024-01-05 17:38:00,LOT-0114,PROD-A,9.981,9.9,10.1,OK,
2024-01-05 17:39:00,LOT-0114,PROD-B,20.051,19.8,20.2,OK,
2024-01-05 17:40:00,LOT-0114,PROD-C,50.021,49.5,50.5,OK,
2024-01-05 17:41:00,LOT-0114,PROD-B,20.062,19.8,20.2,OK,
2024-01-05 17:42:00,LOT-0114,PROD-B,19.973,19.8,20.2,OK,
2024-01-05 17:43:00,LOT-0114,PROD-C,50.091,49.5,50.5,OK,
2024-01-05 18:00:00,LOT-0115,PROD-B,19.969,19.8,20.2,OK,
2024-01-05 18:01:00,LOT-0115,PROD-B,19.972,19.8,20.2,OK,
2024-01-05 18:02:00,LOT-0115,PROD-A,9.966,9.9,10.1,OK,
2024-01-05 18:03:00,LOT-0115,PROD-C,49.886,49.5,50.5,OK,
2024-01-05 18:04:00,LOT-0115,PROD-C,49.736,49.5,50.5,OK,
2024-01-05 18:05:00,LOT-0115,PROD-B,20.082,19.8,20.2,OK,
2024-01-05 18:06:00,LOT-0115,PROD-A,10.043,9.9,10.1,OK,
2024-01-05 18:07:00,LOT-0115,PROD-B,19.982,19.8,20.2,OK,
2024-01-05 18:08:00,LOT-0115,PROD-A,10.026,9.9,10.1,OK,
2024-01-05 18:09:00,LOT-0115,PROD-C,50.257,49.5,50.5,OK,
2024-01-05 18:10:00,LOT-0115,PROD-C,49.801,49.5,50.5,OK,
2024-01-05 18:11:00,LOT-0115,PROD-C,50.052,49.5,50.5,OK,
2024-01-05 18:12:00,LOT-0115,PROD-B,19.988,19.8,20.2,OK,
2024-01-05 18:13:00,LOT-0115,PROD-C,49.816,49.5,50.5,OK,
2024-01-05 18:14:00,LOT-0115,PROD-A,10.037,9.9,10.1,OK,
2024-01-05 18:15:00,LOT-0115,PROD-B,20.044,19.8,20.2,OK,
2024-01-05 18:16:00,LOT-0115,PROD-B,20.095,19.8,20.2,OK,
2024-01-05 18:17:00,LOT-0115,PROD-A,10.005,9.9,10.1,OK,
2024-01-05 18:18:00,LOT-0115,PROD-C,49.813,49.5,50.5,OK,
2024-01-05 18:19:00,LOT-0115,PROD-B,20.065,19.8,20.2,OK,
2024-01-05 18:20:00,LOT-0115,PROD-C,50.063,49.5,50.5,OK,
2024-01-05 18:21:00,LOT-0115,PROD-B,19.965,19.8,20.2,OK,
2024-01-05 18:22:00,LOT-0115,PROD-A,10.0,9.9,10.1,OK,
2024-01-05 18:23:00,LOT-0115,PROD-A,9.952,9.9,10.1,OK,
2024-01-05 18:24:00,LOT-0115,PROD-B,20.027,19.8,20.2,OK,
2024-01-05 18:25:00,LOT-0115,PROD-C,49.945,49.5,50.5,OK,
2024-01-05 18:26:00,LOT-0115,PROD-B,19.999,19.8,20.2,OK,
2024-01-05 18:27:00,LOT-0115,PROD-C,50.299,49.5,50.5,OK,
2024-01-05 18:28:00,LOT-0115,PROD-C,49.969,49.5,50.5,OK,
2024-01-05 18:29:00,LOT-0115,PROD-B,19.981,19.8,20.2,OK,
2024-01-05 18:30:00,LOT-0115,PROD-C,50.007,49.5,50.5,OK,
2024-01-05 18:31:00,LOT-0115,PROD-A,10.079,9.9,10.1,OK,
2024-01-05 18:32:00,LOT-0115,PROD-B,19.981,19.8,20.2,OK,
2024-01-05 18:33:00,LOT-0115,PROD-B,20.064,19.8,20.2,OK,
2024-01-05 18:34:00,LOT-0115,PROD-C,50.116,49.5,50.5,OK,
2024-01-05 18:35:00,LOT-0115,PROD-A,9.978,9.9,10.1,OK,
2024-01-05 18:36:00,LOT-0115,PROD-A,10.072,9.9,10.1,OK,
2024-01-05 18:37:00,LOT-0115,PROD-A,10.005,9.9,10.1,OK,
2024-01-05 18:38:00,LOT-0115,PROD-A,10.018,9.9,10.1,OK,
2024-01-05 18:39:00,LOT-0115,PROD-C,50.034,49.5,50.5,OK,
2024-01-05 18:40:00,LOT-0115,PROD-A,10.023,9.9,10.1,OK,
2024-01-05 18:41:00,LOT-0115,PROD-B,20.115,19.8,20.2,OK,
2024-01-05 18:42:00,LOT-0115,PROD-B,20.117,19.8,20.2,OK,
2024-01-05 18:43:00,LOT-0115,PROD-A,10.0,9.9,10.1,OK,
2024-01-05 18:44:00,LOT-0115,PROD-C,49.903,49.5,50.5,OK,
2024-01-05 18:45:00,LOT-0115,PROD-C,50.072,49.5,50.5,OK,
2024-01-05 18:46:00,LOT-0115,PROD-A,9.98,9.9,10.1,OK,
2024-01-05 18:47:00,LOT-0115,PROD-B,20.004,19.8,20.2,OK,
2024-01-05 18:48:00,LOT-0115,PROD-B,20.086,19.8,20.2,OK,
2024-01-05 18:49:00,LOT-0115,PROD-A,9.98,9.9,10.1,OK,
2024-01-05 18:50:00,LOT-0115,PROD-B,20.053,19.8,20.2,OK,
2024-01-05 19:00:00,LOT-0116,PROD-B,19.867,19.8,20.2,OK,
2024-01-05 19:01:00,LOT-0116,PROD-B,19.923,19.8,20.2,OK,
2024-01-05 19:02:00,LOT-0116,PROD-A,10.014,9.9,10.1,OK,
2024-01-05 19:03:00,LOT-0116,PROD-B,20.02,19.8,20.2,OK,
2024-01-05 19:04:00,LOT-0116,PROD-B,19.971,19.8,20.2,OK,
2024-01-05 19:05:00,LOT-0116,PROD-A,9.951,9.9,10.1,OK,
2024-01-05 19:06:00,LOT-0116,PROD-C,50.271,49.5,50.5,OK,
2024-01-05 19:07:00,LOT-0116,PROD-A,9.988,9.9,10.1,OK,
2024-01-05 19:08:00,LOT-0116,PROD-C,50.139,49.5,50.5,OK,
2024-01-05 19:09:00,LOT-0116,PROD-A,9.931,9.9,10.1,OK,
2024-01-05 19:10:00,LOT-0116,PROD-C,50.096,49.5,50.5,OK,
2024-01-05 19:11:00,LOT-0116,PROD-B,19.835,19.8,20.2,OK,
2024-01-05 19:12:00,LOT-0116,PROD-C,49.89,49.5,50.5,OK,
2024-01-05 19:13:00,LOT-0116,PROD-C,49.909,49.5,50.5,OK,
2024-01-05 19:14:00,LOT-0116,PROD-B,20.123,19.8,20.2,OK,
2024-01-05 19:15:00,LOT-0116,PROD-B,20.044,19.8,20.2,OK,
2024-01-05 19:16:00,LOT-0116,PROD-C,49.682,49.5,50.5,OK,
2024-01-05 19:17:00,LOT-0116,PROD-A,9.988,9.9,10.1,OK,
2024-01-05 19:18:00,LOT-0116,PROD-B,19.969,19.8,20.2,OK,
2024-01-05 19:19:00,LOT-0116,PROD-C,50.04,49.5,50.5,OK,
2024-01-05 19:20:00,LOT-0116,PROD-B,20.016,19.8,20.2,OK,
2024-01-05 19:21:00,LOT-0116,PROD-B,19.983,19.8,20.2,OK,
2024-01-05 19:22:00,LOT-0116,PROD-A,9.98,9.9,10.1,OK,
2024-01-05 19:23:00,LOT-0116,PROD-B,19.958,19.8,20.2,OK,
2024-01-05 19:24:00,LOT-0116,PROD-A,9.976,9.9,10.1,OK,
2024-01-05 19:25:00,LOT-0116,PROD-C,50.035,49.5,50.5,OK,
2024-01-05 19:26:00,LOT-0116,PROD-C,50.35,49.5,50.5,OK,
2024-01-05 19:27:00,LOT-0116,PROD-C,50.091,49.5,50.5,OK,
2024-01-05 19:28:00,LOT-0116,PROD-B,20.034,19.8,20.2,OK,
2024-01-05 19:29:00,LOT-0116,PROD-A,10.002,9.9,10.1,OK,
2024-01-05 19:30:00,LOT-0116,PROD-B,19.904,19.8,20.2,OK,
2024-01-05 19:31:00,LOT-0116,PROD-A,10.095,9.9,10.1,OK,
2024-01-05 19:32:00,LOT-0116,PROD-A,9.972,9.9,10.1,OK,
2024-01-05 19:33:00,LOT-0116,PROD-B,19.994,19.8,20.2,OK,
2024-01-05 19:34:00,LOT-0116,PROD-A,9.993,9.9,10.1,OK,
2024-01-05 19:35:00,LOT-0116,PROD-C,50.186,49.5,50.5,OK,
2024-01-05 19:36:00,LOT-0116,PROD-C,50.121,49.5,50.5,OK,
2024-01-05 19:37:00,LOT-0116,PROD-C,50.076,49.5,50.5,OK,
2024-01-05 19:38:00,LOT-0116,PROD-C,49.799,49.5,50.5,OK,
2024-01-05 19:39:00,LOT-0116,PROD-A,9.99,9.9,10.1,OK,
2024-01-05 19:40:00,LOT-0116,PROD-B,20.083,19.8,20.2,OK,
2024-01-05 19:41:00,LOT-0116,PROD-A,10.006,9.9,10.1,OK,
2024-01-05 19:42:00,LOT-0116,PROD-A,9.98,9.9,10.1,OK,
2024-01-05 19:43:00,LOT-0116,PROD-C,50.264,49.5,50.5,OK,
2024-01-05 19:44:00,LOT-0116,PROD-B,20.004,19.8,20.2,OK,
2024-01-05 19:45:00,LOT-0116,PROD-C,49.987,49.5,50.5,OK,
2024-01-05 19:46:00,LOT-0116,PROD-C,50.052,49.5,50.5,OK,
2024-01-05 19:47:00,LOT-0116,PROD-C,49.76,49.5,50.5,OK,
2024-01-05 19:48:00,LOT-0116,PROD-A,10.01,9.9,10.1,OK,
2024-01-05 19:49:00,LOT-0116,PROD-B,19.883,19.8,20.2,OK,
2024-01-05 19:50:00,LOT-0116,PROD-A,10.015,9.9,10.1,OK,
2024-01-05 19:51:00,LOT-0116,PROD-C,49.931,49.5,50.5,OK,
2024-01-05 19:52:00,LOT-0116,PROD-B,19.916,19.8,20.2,OK,
2024-01-05 19:53:00,LOT-0116,PROD-B,20.015,19.8,20.2,OK,
2024-01-05 19:54:00,LOT-0116,PROD-A,9.961,9.9,10.1,OK,
2024-01-05 19:55:00,LOT-0116,PROD-A,10.035,9.9,10.1,OK,
2024-01-05 20:00:00,LOT-0117,PROD-B,19.905,19.8,20.2,OK,
2024-01-05 20:01:00,LOT-0117,PROD-A,9.976,9.9,10.1,OK,
2024-01-05 20:02:00,LOT-0117,PROD-B,20.048,19.8,20.2,OK,
2024-01-05 20:03:00,LOT-0117,PROD-B,19.992,19.8,20.2,OK,
2024-01-05 20:04:00,LOT-0117,PROD-A,9.96,9.9,10.1,OK,
2024-01-05 20:05:00,LOT-0117,PROD-B,19.972,19.8,20.2,OK,
2024-01-05 20:06:00,LOT-0117,PROD-A,10.004,9.9,10.1,OK,
2024-01-05 20:07:00,LOT-0117,PROD-A,10.069,9.9,10.1,OK,
2024-01-05 20:08:00,LOT-0117,PROD-C,49.957,49.5,50.5,OK,
2024-01-05 20:09:00,LOT-0117,PROD-B,20.035,19.8,20.2,OK,
2024-01-05 20:10:00,LOT-0117,PROD-C,50.34,49.5,50.5,OK,
2024-01-05 20:11:00,LOT-0117,PROD-B,19.996,19.8,20.2,OK,
2024-01-05 20:12:00,LOT-0117,PROD-B,19.946,19.8,20.2,OK,
2024-01-05 20:13:00,LOT-0117,PROD-B,19.971,19.8,20.2,OK,
2024-01-05 20:14:00,LOT-0117,PROD-B,20.062,19.8,20.2,OK,
2024-01-05 20:15:00,LOT-0117,PROD-C,49.938,49.5,50.5,OK,
2024-01-05 20:16:00,LOT-0117,PROD-B,20.087,19.8,20.2,OK,
2024-01-05 20:17:00,LOT-0117,PROD-B,20.014,19.8,20.2,OK,
2024-01-05 20:18:00,LOT-0117,PROD-A,10.029,9.9,10.1,OK,
2024-01-05 20:19:00,LOT-0117,PROD-C,50.295,49.5,50.5,OK,
2024-01-05 20:20:00,LOT-0117,PROD-A,9.945,9.9,10.1,OK,
2024-01-05 20:21:00,LOT-0117,PROD-A,10.074,9.9,10.1,OK,
2024-01-05 20:22:00,LOT-0117,PROD-A,9.977,9.9,10.1,OK,
2024-01-05 20:23:00,LOT-0117,PROD-A,10.026,9.9,10.1,OK,
2024-01-05 21:00:00,LOT-0118,PROD-A,10.025,9.9,10.1,OK,
2024-01-05 21:01:00,LOT-0118,PROD-A,9.988,9.9,10.1,OK,
2024-01-05 21:02:00,LOT-0118,PROD-C,49.897,49.5,50.5,OK,
2024-01-05 21:03:00,LOT-0118,PROD-C,50.096,49.5,50.5,OK,
2024-01-05 21:04:00,LOT-0118,PROD-C,50.016,49.5,50.5,OK,
2024-01-05 21:05:00,LOT-0118,PROD-C,50.246,49.5,50.5,OK,
2024-01-05 21:06:00,LOT-0118,PROD-B,20.038,19.8,20.2,OK,
2024-01-05 21:07:00,LOT-0118,PROD-A,9.954,9.9,10.1,OK,
2024-01-05 21:08:00,LOT-0118,PROD-C,49.793,49.5,50.5,OK,
2024-01-05 21:09:00,LOT-0118,PROD-B,20.041,19.8,20.2,OK,
2024-01-05 21:10:00,LOT-0118,PROD-C,50.032,49.5,50.5,OK,
2024-01-05 21:11:00,LOT-0118,PROD-A,10.028,9.9,10.1,OK,
2024-01-05 21:12:00,LOT-0118,PROD-C,50.159,49.5,50.5,OK,
2024-01-05 21:13:00,LOT-0118,PROD-B,19.952,19.8,20.2,OK,
2024-01-05 21:14:00,LOT-0118,PROD-B,20.117,19.8,20.2,OK,
2024-01-05 21:15:00,LOT-0118,PROD-B,20.003,19.8,20.2,OK,
2024-01-05 21:16:00,LOT-0118,PROD-B,20.075,19.8,20.2,OK,
2024-01-05 21:17:00,LOT-0118,PROD-C,50.003,49.5,50.5,OK,
2024-01-05 21:18:00,LOT-0118,PROD-A,10.055,9.9,10.1,OK,
2024-01-05 22:00:00,LOT-0119,PROD-A,10.025,9.9,10.1,OK,
2024-01-05 22:01:00,LOT-0119,PROD-B,20.087,19.8,20.2,OK,
2024-01-05 22:02:00,LOT-0119,PROD-C,50.058,49.5,50.5,OK,
2024-01-05 22:03:00,LOT-0119,PROD-B,20.073,19.8,20.2,OK,
2024-01-05 22:04:00,LOT-0119,PROD-C,49.827,49.5,50.5,OK,
2024-01-05 22:05:00,LOT-0119,PROD-A,10.023,9.9,10.1,OK,
2024-01-05 22:06:00,LOT-0119,PROD-C,50.127,49.5,50.5,OK,
2024-01-05 22:07:00,LOT-0119,PROD-B,19.998,19.8,20.2,OK,
2024-01-05 22:08:00,LOT-0119,PROD-A,9.998,9.9,10.1,OK,
2024-01-05 22:09:00,LOT-0119,PROD-A,9.995,9.9,10.1,OK,
2024-01-05 22:10:00,LOT-0119,PROD-B,19.977,19.8,20.2,OK,
2024-01-05 22:11:00,LOT-0119,PROD-B,20.081,19.8,20.2,OK,
2024-01-05 22:12:00,LOT-0119,PROD-B,19.952,19.8,20.2,OK,
2024-01-05 22:13:00,LOT-0119,PROD-C,49.96,49.5,50.5,OK,
2024-01-05 22:14:00,LOT-0119,PROD-C,50.258,49.5,50.5,OK,
2024-01-05 22:15:00,LOT-0119,PROD-B,20.046,19.8,20.2,OK,
2024-01-05 22:16:00,LOT-0119,PROD-C,49.752,49.5,50.5,OK,
2024-01-05 22:17:00,LOT-0119,PROD-C,50.113,49.5,50.5,OK,
2024-01-05 22:18:00,LOT-0119,PROD-A,9.981,9.9,10.1,OK,
2024-01-05 22:19:00,LOT-0119,PROD-C,49.909,49.5,50.5,OK,
2024-01-05 22:20:00,LOT-0119,PROD-B,20.075,19.8,20.2,OK,
2024-01-05 22:21:00,LOT-0119,PROD-C,49.942,49.5,50.5,OK,
2024-01-05 22:22:00,LOT-0119,PROD-A,9.989,9.9,10.1,OK,
2024-01-05 22:23:00,LOT-0119,PROD-C,49.837,49.5,50.5,OK,
2024-01-05 22:24:00,LOT-0119,PROD-C,50.241,49.5,50.5,OK,
2024-01-05 22:25:00,LOT-0119,PROD-C,49.904,49.5,50.5,OK,
2024-01-05 23:00:00,LOT-0120,PROD-C,49.912,49.5,50.5,OK,
2024-01-05 23:01:00,LOT-0120,PROD-C,50.1,49.5,50.5,OK,
2024-01-05 23:02:00,LOT-0120,PROD-C,49.772,49.5,50.5,OK,
2024-01-05 23:03:00,LOT-0120,PROD-C,49.688,49.5,50.5,OK,
2024-01-05 23:04:00,LOT-0120,PROD-A,10.025,9.9,10.1,OK,
2024-01-05 23:05:00,LOT-0120,PROD-B,19.908,19.8,20.2,OK,
2024-01-05 23:06:00,LOT-0120,PROD-C,50.076,49.5,50.5,OK,
2024-01-05 23:07:00,LOT-0120,PROD-B,20.036,19.8,20.2,OK,
